Sample,Timestamp,Elapsed_s,X_m,Y_m,Heading_deg,Command_X,Command_Y,Command_Z,Motion,LocalizationValid
37,09:34:46,8.5,0.7799740558324431,-0.19256403596816812,7.270000457763672,0.0,0.25,0.0,FORWARD,True
38,09:34:46,8.704000000027008,0.801816443089869,-0.19617475025813022,7.130001068115234,0.0,0.25,0.0,FORWARD,True
39,09:34:47,8.90700000000652,0.8165935693620178,-0.2025285946484521,7.1399993896484375,0.0,0.25,0.0,FORWARD,True
40,09:34:47,9.110000000044238,0.8474723743028396,-0.20954328417186385,7.010000228881836,0.0,0.25,0.0,FORWARD,True
41,09:34:47,9.313000000023749,0.8732718728651949,-0.21253057228621686,6.720001220703125,0.0,0.25,0.0,FORWARD,True
42,09:34:47,9.51600000000326,0.8938577548258888,-0.21117947325855335,6.470001220703125,0.0,0.25,0.0,FORWARD,True
43,09:34:47,9.719000000040978,0.9038423627110974,-0.21839406795085883,6.430000305175781,0.0,0.25,0.0,FORWARD,True
44,09:34:48,9.922000000020489,0.913844926111791,-0.2185845685276397,6.329999923706055,0.0,0.25,0.0,FORWARD,True
45,09:34:48,10.14100000000326,0.9197299272861005,-0.22734023228328443,6.210000991821289,0.0,0.25,0.0,FORWARD,True
46,09:34:48,10.344000000040978,0.9291704083727713,-0.23725992121775044,5.940000534057617,0.0,0.25,0.0,FORWARD,True
47,09:34:48,10.547000000020489,0.9291704083727713,-0.23725992121775044,5.710000991821289,0.0,0.25,0.0,FORWARD,True
48,09:34:48,10.75,0.9555311687676412,-0.24462285955500918,5.5,0.0,0.25,0.0,FORWARD,True
49,09:34:49,10.954000000027008,0.988342066692445,-0.2549721335718464,5.450000762939453,0.0,0.25,0.0,FORWARD,True
50,09:34:49,11.15700000000652,1.0129753539006752,-0.25558988087167456,5.440000534057617,0.0,0.25,0.0,FORWARD,True
51,09:34:49,11.360000000044238,1.018850875406498,-0.26707575214325585,5.329999923706055,0.0,0.25,0.0,FORWARD,True
52,09:34:49,11.563000000023749,1.0486330579513419,-0.26565986671660663,5.370000839233398,0.0,0.25,0.0,FORWARD,True
53,09:34:49,11.78200000000652,1.0655857621085927,-0.26775497393307784,5.399999618530273,0.0,0.25,0.0,FORWARD,True
54,09:34:50,11.985000000044238,1.08783926524421,-0.2644854906494515,5.329999923706055,0.0,0.25,0.0,FORWARD,True
55,09:34:50,12.188000000023749,1.1288401964434849,-0.2757649598489193,5.180000305175781,0.0,0.25,0.0,FORWARD,True
56,09:34:50,12.39100000000326,1.1373176665501583,-0.2760804368552713,5.239999771118164,0.0,0.25,0.0,FORWARD,True
57,09:34:50,12.594000000040978,1.1714442192937884,-0.2846074211218371,4.960000991821289,0.0,0.25,0.0,FORWARD,True
58,09:34:51,12.797000000020489,1.1910236620521402,-0.2954592911856247,4.899999618530273,0.0,0.25,0.0,FORWARD,True
59,09:34:51,13.0,1.2079338592010027,-0.29369983307010666,4.8600006103515625,0.0,0.25,0.0,FORWARD,True
60,09:34:51,13.204000000027008,1.224808068732593,-0.3008100539087582,4.840000152587891,0.0,0.25,0.0,FORWARD,True
61,09:34:51,13.40700000000652,1.2608260614875446,-0.2992291187678194,4.670000076293945,0.0,0.25,0.0,FORWARD,True
62,09:34:51,13.625,1.274722208503614,-0.307690184692802,4.590000152587891,0.0,0.25,0.0,FORWARD,True
63,09:34:52,13.829000000027008,1.2994992405342094,-0.3047635476813852,4.380001068115234,0.0,0.25,0.0,FORWARD,True
64,09:34:52,14.03200000000652,1.3277889917344945,-0.3028598443699428,4.3600006103515625,0.0,0.25,0.0,FORWARD,True
65,09:34:52,14.235000000044238,1.3503259754762187,-0.3041594994910793,4.170000076293945,0.0,0.25,0.0,FORWARD,True
66,09:34:52,14.438000000023749,1.37655247798555,-0.30968078070274346,4.1100006103515625,0.0,0.25,0.0,FORWARD,True
67,09:34:52,14.64100000000326,1.4015628144335917,-0.31056396810391557,4.170000076293945,0.0,0.25,0.0,FORWARD,True
68,09:34:53,14.844000000040978,1.407395830987873,-0.3069304726121312,4.100000381469727,0.0,0.25,0.0,FORWARD,True
69,09:34:53,15.063000000023749,1.428714745949568,-0.3058035288907525,4.1100006103515625,0.0,0.25,0.0,FORWARD,True
70,09:34:53,15.26600000000326,1.4590840463224841,-0.31209094198074927,4.040000915527344,0.0,0.25,0.0,FORWARD,True
71,09:34:53,15.469000000040978,1.469293669962626,-0.31690220966371674,4.020000457763672,0.0,0.25,0.0,FORWARD,True
72,09:34:53,15.672000000020489,1.4840342930983204,-0.31899768976321713,3.729999542236328,0.0,0.25,0.0,FORWARD,True
73,09:34:54,15.875,1.5008527695058496,-0.31164595329931033,3.729999542236328,0.0,0.25,0.0,FORWARD,True
74,09:34:54,16.094000000040978,1.5357652828514679,-0.31628100349564703,3.470001220703125,0.0,0.25,0.0,FORWARD,True
75,09:34:54,16.29700000002049,1.5436676934483846,-0.3183159254543968,3.450000762939453,0.0,0.25,0.0,FORWARD,True
76,09:34:54,16.5,1.56803647947531,-0.3190053140733562,3.3299999237060547,0.0,0.25,0.0,FORWARD,True
77,09:34:54,16.719000000040978,1.60185458137915,-0.3103830677314393,3.3000011444091797,0.0,0.25,-0.15,FORWARD + LEFT TURN,True
78,09:34:55,16.92200000002049,1.6211294657720359,-0.3232333669729719,2.6700000762939453,0.0,0.25,-0.15,FORWARD + LEFT TURN,True
79,09:34:55,17.125,1.6214282592567972,-0.33943601658985884,-3.979999542236328,0.0,0.25,-0.15,FORWARD + LEFT TURN,True
80,09:34:55,17.32900000002701,1.6206525923574773,-0.31337214658512536,-3.979999542236328,0.0,0.25,-0.15,FORWARD + LEFT TURN,True
81,09:34:55,17.53200000000652,1.687154940388517,-0.3056307590574161,-13.950000762939453,0.0,0.25,-0.15,FORWARD + LEFT TURN,True
82,09:34:55,17.75,1.7172434787169057,-0.27413907447534386,-24.290000915527344,0.0,0.25,0.0,FORWARD,True
83,09:34:56,17.95400000002701,1.7552090023421365,-0.28651374197415846,-31.31999969482422,0.0,0.25,0.0,FORWARD,True
84,09:34:56,18.15700000000652,1.7655103185705205,-0.2811393716106037,-34.22999954223633,0.0,0.25,0.0,FORWARD,True
85,09:34:56,18.360000000044238,1.7595172363323524,-0.26752225916235567,-35.459999084472656,0.0,0.25,-0.15,FORWARD + LEFT TURN,True
86,09:34:56,18.56300000002375,1.7804613070873028,-0.2536536444461554,-35.77000045776367,0.0,0.25,0.0,FORWARD,True
87,09:34:56,18.76600000000326,1.79382334327445,-0.2495609766506848,-41.26000213623047,0.0,0.25,0.0,FORWARD,True
88,09:34:57,18.969000000040978,1.8167854965513337,-0.21130651883710794,-42.839996337890625,0.0,0.25,0.0,FORWARD,True
89,09:34:57,19.18800000002375,1.8167854965513337,-0.21130651883710794,-42.839996337890625,0.0,0.25,0.0,FORWARD,True
90,09:34:57,19.39100000000326,1.8340139122787462,-0.18886721634631704,-42.94000244140625,0.0,0.25,0.0,FORWARD,True
91,09:34:57,19.594000000040978,1.8513184659580246,-0.18461235074922183,-43.05000305175781,0.0,0.25,-0.15,FORWARD + LEFT TURN,True
92,09:34:58,19.79700000002049,1.8513184659580246,-0.18461235074922183,-43.05000305175781,0.0,0.25,0.0,FORWARD,True
93,09:34:58,20.0,1.9023475319819239,-0.11411074611554543,-52.029998779296875,0.0,0.25,0.0,FORWARD,True
94,09:34:58,20.20400000002701,1.917245608587715,-0.12133558217404114,-55.31999969482422,0.0,0.25,0.0,FORWARD,True
95,09:34:58,20.42200000002049,1.9236016858637293,-0.1134056945830942,-55.58000183105469,0.0,0.25,0.0,FORWARD,True
96,09:34:58,20.625,1.9347297760989126,-0.08686605591740089,-55.83000183105469,0.0,0.25,0.0,FORWARD,True
97,09:34:59,20.82900000002701,1.956731251355598,-0.08649723112685336,-56.08000183105469,0.0,0.25,0.15,FORWARD + RIGHT TURN,True
98,09:34:59,21.03200000000652,1.975733463574906,-0.06926016449882211,-56.220001220703125,0.0,0.25,0.0,FORWARD,True
99,09:34:59,21.235000000044238,2.0339475884999025,-0.08772262285074715,-50.05000305175781,0.0,0.25,0.0,FORWARD,True
100,09:34:59,21.43800000002375,2.038107426629668,-0.056832584685341796,-49.61000061035156,0.0,0.25,0.15,FORWARD + RIGHT TURN,True
101,09:34:59,21.64100000000326,2.0605153957449054,-0.05293554122176546,-49.159996032714844,0.0,0.25,0.0,FORWARD,True
102,09:35:00,21.844000000040978,2.070112696575671,-0.06638288003308687,-46.089996337890625,0.0,0.25,0.0,FORWARD,True
103,09:35:00,22.06300000002375,2.085391419764001,-0.044290161066707905,-45.06999969482422,0.0,0.25,0.15,FORWARD + RIGHT TURN,True
104,09:35:00,22.26600000000326,2.111172648865375,-0.02088398768366485,-44.029998779296875,0.0,0.25,0.15,FORWARD + RIGHT TURN,True
105,09:35:00,22.485000000044238,2.119595112997086,-0.007693706652509011,-37.659996032714844,0.0,0.25,0.0,FORWARD,True
